
12386,The Continental Monthly· Vol. 2 No 4· October· 1862,Various
12387,Journeys Through Bookland· Vol. 8,Charles H. Sylvester
12388,The Autobiography of St. Ignatius,Saint Ignatius Loyola
12389,The Path to Honour,Sydney C. Grier
12390,History of the Confederate Powder Works,Geo. W. Rains
12391,1914,John French· Viscount of Ypres
12392,Kinston· Whitehall and Goldsboro (North Carolina) expedition· December· 1862,W. W. Howe
12393,The Silent Bullet,Arthur B. Reeve
12394,Country Neighbors,Alice Brown
12395,Between the Lines,Henry Bascom Smith
12396,Fifty Salads,Thomas Jefferson Murrey
12397,The Circuit Riders,R. C. FitzPatrick
12398,Desk and Debit,Oliver Optic
12399,The Tale of the The Muley Cow,Arthur Scott Bailey
12400,In the Wilds of Florida,W.H.G. Kingston
12401, Shiloh  as Seen by a Private Soldier,Warren  Olney
12402,History of the Catholic Church from the Renaissance to the French Revolution — Volume 2,MacCaffrey· James
12403,The Rise of Canada· from Barbarism to Wealth and Civilisation,Charles Roger
12404,Oxford,Frederick Douglas How
12405,Northern Nut Growers Association· Report of the Proceedings at the Fourth Annual Meeting,Various
12406,Critical Miscellanies (Vol. 2 of 3),John Morley
12407,Down South,Oliver Optic
12408,Mr. Faust,Arthur Davison Ficke
12409,The Boat Club,Oliver Optic
12410,Watch the Sky,James H. Schmitz
12411,Northern Nut Growers Association Report of the Proceedings at the Fifth Annual Meeting,Various
12412,The History Of Herodotus,Herodotus
12413,The Jingle Book,Carolyn Wells
12414,A Report of the Debates and Proceedings in the Secret Sessions of the Conference Convention,Lucius Eugene Chittenden
12415,The Panjab· North-West Frontier Province· and Kashmir,Sir James McCrone Douie
12416,The Best of the World's Classics· Restricted to Prose· Vol. VII (of X)--Continental Europe I,Various
12417,A Manual of the Operations of Surgery,Joseph Bell
12418,Two Gallant Sons of Devon,Harry Collingwood
12419,Faithfully Yours,Lou Tabakow
12420,Blind Man's Lantern,Allen Kim Lang
12421,Aboriginal American Weaving,Mary Lois Kissell
12422,A Treasury of Eskimo Tales,Clara Kern Bayliss
12423,Stories By English Authors: Italy,Various
12424,High Adventure,James Norman Hall
12425,Loss and Gain,John Henry Newman
12426,An Interpretation of Friends Worship,N. Jean Toomer
12427,The Hindered Hand,Sutton E. Griggs
12428,Mary Louise Solves a Mystery,L. Frank Baum
12429,Woodcraft,George W. Sears
12430,Sermons on the Card and Other Discourses,Hugh Latimer
12431,Ship-Bored,Julian Street
12432,Colonel John Brown· of Pittsfield· Massachusetts· the Brave Accuser of Benedict Arnold,Archibald Murray Howe
12433,Field and Forest,Oliver Optic
12434,Langstroth on the Hive and the Honey-Bee,L. L. Langstroth
12435,Man Overboard!,F(rancis) Marion Crawford
12436,The Story of Cole Younger· by Himself,Cole Younger
12437,The Story of My Life,Egerton Ryerson
12438,The Lowest Rung,Mary Cholmondeley
12439,The Natural History of Chocolate,D. de Quelus
12440,The Tale of Benny Badger,Arthur Scott Bailey
12441,Trent's Trust and Other Stories,Bret Harte
12442,The Tale of Ferdinand Frog,Arthur Scott Bailey
12443,Experiments upon magnesia alba· Quicklime· and some other Alcaline Substances,Joseph Black
12444,The Tale of Snowball Lamb,Arthur Bailey
12445,The Oriental Story Book,Wilhelm Hauff
12446,A Letter To the Reverend Mr. Channing Relative to His Two Sermons On Infidelity,George English
12447,Cobb's Bill-of-Fare,Irvin Shrewsbury Cobb
12448,History of the Thirty-Ninth Congress of the United States,Wiliam H. Barnes
12449,Games For All Occasions,Mary E. Blain
12450,A Modern History· From the Time of Luther to the Fall of Napoleon,John Lord
12451,A Young Mutineer,Mrs. L. T. Meade
12452,Rubaiyat of Omar Khayyam,Omar Khayyam
12453,The Madonna of the Future,Henry James
12454,Is Slavery Sanctioned by the Bible?,Isaac Allen
12455,Through Veld and Forest,Harry Collingwood
12456,The House of Toys,Henry Russell Miller
12457,Ren�e Mauperin,Edmond de Goncourt and Jules de Goncourt
12458,Gleams of Sunshine,Joseph Horatio Chant
12459,History of the Nineteenth Army Corps,Richard Biddle Irwin
12460,The Cycle of Spring,Rabindranath Tagore
12461,The Tale of Kiddie Katydid,Arthur Scott Bailey
12462,The Motor Car Dumpy Book,T. W. H. Crosland
12463,The Lady of Lyons,Edward Bulwer Lytton
12464,Dumpy Proverbs,Honor C. Appleton
12465,The Adventures of Samuel and Selina,Jean C. Archer
12466,The Monitor and the Merrimac,J. L. Worden et al.
12467,The Negro and the Nation,George S. Merriam
12468,The Science of Fairy Tales,Edwin Sidney Hartland
12469,A Middy of the King,Harry Collingwood
12470,Bell's Cathedrals: Southwark Cathedral,George Worley
12471,The Wild Man of the West,R.M. Ballantyne
12472,Dona Perfecta,B. Perez Galdos
12473,The American Family Robinson,D. W. Belisle
12474,The Pianolist,Gustav Kobb�
12475,Mother Goose,Anonymous
12476,The Red Romance Book,Various
12477,A Journey to America in 1834,Robert Heywood
12478,Booker T. Washington,Emmett J. Scott and Lyman Beecher Stowe
12479,The Tale of Jimmy Rabbit,Arthur Scott Bailey
12480,Northern Nut Growers Association Report of the Proceedings at the Eleventh Annual Meeting,Various
12481,The Prophet of Berkeley Square,Robert Hichens
12482,Freaks of Fortune,Oliver Optic
12483,The Fifth Form at Saint Dominic's,Talbot Baines Reed
12484,Early Double Monasteries,Constance Stoney
12485,Reminiscences of the Military Life and Sufferings of Col. Timothy Bigelow· Commander of the Fifteenth Regiment of the Massachusetts Line in the Continental Army· during the War of the Revolution,Charles Hersey
12486,Exeter,Sidney Heath
12487,Bromide Printing and Enlarging,John A. Tennant
12488,The Colonial Mortuary Bard;  'Reo·  The Fisherman; and The Black Bream Of Australia,Louis Becke
12489,History Of Florence And Of The Affairs Of Italy,Niccolo Machiavelli
12490, Old Mary ,Louis Becke
12491, Martin Of Nitendi ; and The River Of Dreams,Louis Becke
12492, Five-Head  Creek; and Fish Drugging In The Pacific,Louis Becke
12493,A Treatise on the Art of Dancing,Giovanni-Andrea Gallini
12494,Harry's Ladder to Learning,Anonymous
12495,A harum-scarum schoolgirl,Angela Brazil
12496,The Standard Operaglass,Charles Annesley
12497,A Theory of Creation: A Review of 'Vestiges of the Natural History of Creation',Francis Bowen
12498,Carmen,Prosper Merimee
12499,The Gentle Art of Making Enemies,James McNeill Whistler
12500,Old Times at Otterbourne,Charlotte M. Yonge
12501,Diversions in Sicily,H. Festing Jones
12502,Personal recollections and experiences concerning the Battle of Stone River,Milo S. Hascall
12503,Chaldea,Z�na�de A. Ragozin
12504,Tinker's Dam,Joseph Tinker
12505,Ontario Teachers' Manuals: Household Management,Ministry of Education
12506,The Loyalists of America and Their Times· Vol. 2 of 2,Edgerton Ryerson
12507,Hortense· Makers of History Series,John S. C. Abbott
12508,Virgin Soil,Ivan S. Turgenev
12509,Hope and Have,Oliver Optic
12510,The Grateful Indian,W.H.G. Kingston
12511,The Rich Little Poor Boy,Eleanor Gates
12512,Fairy Fingers,Anna Cora Mowatt Ritchie
12513,A Soldier's Life,Edwin G. Rundle
12514,The Voyages of the Ranger and Crusader,W.H.G. Kingston
12515,Aether and Gravitation,William George Hooper
12516,In Our First Year of the War,Woodrow Wilson
12517,Little Scenes for Little Folks,Anonymous
12518,Ghosts,Henrik Ibsen
12519,The Botanical Magazine Vol. 8,William Curtis
12520,Making a Garden of Perennials,W. C. Egan
12521,The God of Love,Justin Huntly McCarthy
12522,A Phenomenal Fauna,Carolyn Wells
12523,Expositions of Holy Scripture,Alexander Maclaren
12524,Peeps at Many Lands: Norway,A.F. Mockler-Ferryman
12525,The Three Commanders,W.H.G. Kingston
12526,Lilith,Ada Langworthy Collier
12527,Repertory of The Comedie Humaine· Part 1,Christophe· Jules François & Cerfberr· Anatole & McSpadden· J. Walker (Joseph Walker)
12528,The Martyr of the Catacombs,Anonymous
12529,Opportunities in Engineering,Charles M. Horton
12530,Quilts,Marie D. Webster
12531,Nan Sherwood at Palm Beach,Annie Roe Carr
12532,Science and Morals and Other Essays,Bertram Coghill Alan Windle
12533,Heroes of the Goodwin Sands,Thomas Stanley Treanor
12534,Chips From A German Workshop - Volume I,Friedrich Max  Mueller
12535,The Making of a Trade School,Mary Schenck Woolman
12536,New Italian sketches,John Addington Symonds
12537,Repertory of The Comedie Humaine· Part 2,Christophe· Jules François & Cerfberr· Anatole & McSpadden· J. Walker (Joseph Walker)
12538,Anting-Anting Stories,Sargent Kayme
12539,A Bit of Sunshine,Unknown
12540,William Black,John Maclean
12541,Peter Prim's Profitable Present,Unknown
12542,The Snowshoe Trail,Edison Marshall
12543,The Daughter of a Magnate,Frank H. Spearman
12544,Seven Little People and their Friends,Horace Elisha Scudder
12545,In School and Out,Oliver Optic
12546,Some Personal Recollections of Dr. Janeway,James Bayard Clark
12547,Samuel Brohl & Company,Victor Cherbuliez
12548,A History of French Literature,Edward Dowden
12549,The Ghost Breaker,Paul Dickey
12550,Little Present,Unknown
12551,On the Vice of Novel Reading.,Young E. Allison
12552,The Woman with a Stone Heart,Oscar William Coursey
12553,James Cutbush,Edgar F. Smith
12554,By Proxy,Gordon Randall Garrett
12555,The Biology· Physiology and Sociology of Reproduction,Winfield S. Hall
12556,Bamboo Tales,Ira L. Reeves
12557,The Crusade of the Excelsior,Bret Harte
12558,Little Prudy,Sophie May
12559,The Negro at Work in New York City,George Edmund Haynes
12560,Stories of New Jersey,Frank Richard Stockton
12561,Fairy Tales from Brazil,Elsie Spicer Eells
12562,The Western World,W.H.G. Kingston
12563,The heart of happy hollow,Paul Laurence Dunbar
12564,Danger! A True History of a Great City's Wiles and Temptations,William Howe
12565,Memoirs of the Private Life· Return· and Reign of Napoleon in 1815· Vol. II,Pierre Antoine Edouard Fleury de Chaboulon
12566,Amateur Fish Culture,Charles Edward  Walker
12567,White Lies,Charles Reade
12568,Punch· or the London Charivari· Vol. 146· May 20· 1914,Various
12569,Operation Haystack,Frank Patrick Herbert
12570,Letters from Port Royal,Various
12571,Final Weapon,Everett B. Cole
12572,Beyond the Marshes,Ralph Connor
12573,Stories from English History,Hilda T. Skae
12574,A History of Art for Beginners and Students: Painting· Sculpture· Architecture,Clara Erskine Clement
12575,Spontaneous Activity in Education,Maria Montessori
12576,Stories Of Georgia,Joel Chandler Harris
12577,Mary-'Gusta,Joseph C. Lincoln
12578,Daniel Boone,Katharine E. Wilkie
12579,The Tale of Grunty Pig,Arthur Scott Bailey
12580,Myths & Legends of our New Possessions & Protectorate,Charles M. Skinner
12581,Tommy Tatters,Unknown
12582,Stanford Stories,Charles K. Field
12583,Peter Pry's Puppet Show,Unknown
12584,The Children of Odin,Padraic Colum
12585,Pleasing Stories for Good Children with Pictures,Anonymous
12586,Bidwell's Travels· from Wall Street to London Prison,Austin Biron Bidwell
12587,The Circus Boys on the Flying Rings; Or· Making the Start in the Sawdust Life,Darlington· Edgar B. P.
12588,The Battle of Spring Hill· Tennessee,John K. Shellenberger
12589,The Campaign of Trenton 1776-77,Samuel Adams Drake
12590,Mary· Mary,James Stephens
12591,The Valley of the Kings,Marmaduke Pickthall
12592,The Loss of the Kent· East Indiaman· in the Bay of Biscay,Duncan McGregor
12593,Adaptation,Dallas McCord Reynolds
12594,The Circus Boys Across the Continent; Or· Winning New Laurels on the Tanbark,Darlington· Edgar B. P.
12595,Mizora: A Prophecy,Mary E. Bradley
12596,The Kitchen Cat and Other Stories,Amy Walton
12597,Achenwall's Observations on North America,Gottfried Achenwall
12598,Who Are Happiest? and Other Stories,T. S. Arthur
12599,Wit and Wisdom of Don Quixote,Miguel de Cervantes Saavedra
12600,Captain Cook,W.H.G. Kingston
12601,The Story of General Gordon,Jeanie Lang
12602,The Atonement and the Modern Mind,James Denney
12603,The Eyes of the Woods,Joseph A. Altsheler
12604,The Kingdom of Heaven; What is it?,Edward Burbidge
12605,The Circus Boys in Dixie Land; Or· Winning the Plaudits of the Sunny South,Darlington· Edgar B. P.
12606,Aunt Kitty's Stories,Various
12607,The Rivals,Richard Brinsley Sheridan
12608,Diggers in the Earth,Eva March Tappan
12609,The World Peril of 1910,George Griffith
12610,A Treatise on the Tactical Use of the Three Arms: Infantry· Artillery· and Cavalry,Francis J.  Lippitt
12611,Jack O' Judgment,Edgar Wallace
12612,The Opal Serpent,Fergus Hume
12613,The Circus Boys on the Mississippi; Or· Afloat with the Big Show on the Big River,Darlington· Edgar B. P.
12614,A Prisoner of Morro,Upton Sinclair
12615,Tutors' Lane,Wilmarth Lewis
12616,Sara Crewe,Frances Hodgson Burnett
12617,Up the River,Oliver Optic
12618,The Brochure Series of Architectural Illustration· Vol. 01· No. 12· December 1895,Various
12619,Celebrated Travels and Travellers,Jules Verne
12620,The National Nursery Book,Unknown
12621,Millennium,Everett B. Cole
12622,The Circus Boys on the Plains; Or· The Young Advance Agents Ahead of the Show,Darlington· Edgar B. P.
12623,The Letters of Queen Victoria· Vol 2 (of 3)· 1844-1853,Queen Victoria
12624,The Birth of Yugoslavia· Volume 2,Henry Baerlein
12625,The Pirate's Pocket Book,Dion Clayton Calthrop
12626,The Royal Pawn of Venice,Mrs. Lawrence Turnbull
12627,Nero,Stephen Phillips
12628,Games and Play for School Morale,Various
12629,The Sacred Formulas of the Cherokees,James Mooney
12630, Unto Caesar ,Baroness Emmuska Orczy
12631,The Friendly Road,(AKA David Grayson) Ray Stannard Baker
12632,The Marooner,Charles A. Stearns
12633,The Alternate Plan,Gerry Maddren
12634,Blow The Man Down,Holman Day
12635,The Arbiter,Lady F. E. E. Bell
12636,An Entertaining History of Tom Thumb,Unknown
12637,A History of Sea Power,William Oliver Stevens and Allan Westcott
12638,America First,Various
12639,The Escape of Mr. Trimm,Irvin S. Cobb
12640,Under Western Eyes,Joseph Conrad
12641,Darwin· and After Darwin (Vol. 1 and 3· of 3),George John Romanes
12642,Notes and Queries· 1850.12.21,Various
12643,The Rider in Khaki,Nat Gould
12644,Chinkie's Flat and Other Stories,Louis Becke
12645,John Frewen· South Sea Whaler,Louis Becke
12646,A Memory Of The Southern Seas,Louis Becke
12647,All Afloat,William Wood
12648,The Better Germany in War Time,Harold Picton
12649,Viking Tales,Jennie Hall
12650,The Three Midshipmen,W.H.G. Kingston
12651,The Queen's Scarlet,George Manville Fenn
12652,The Forest Exiles,Mayne Reid
12653,Translations of German Poetry in American Magazines 1741-1810,Edward Ziegler Davis
12654,Life at Puget Sound: With Sketches of Travel in Washington Territory· British Columbia· Oregon and California,Caroline C. Leighton
12655,Sketches of Travel in Normandy and Maine,Edward A. Freeman
12656,Hesperus,Charles Sangster
12657,New York,Cooper· James Fenimore
12658,Diamond Dyke,George Manville Fenn
12659,The Queen's Twin and Other Stories,Sarah Orne Jewett
12660,The Ghost of Chatham; A Vision,Anonymous
12661,Hildegarde's Holiday,Laura E. Richards
12662,Rita,Laura E. Richards
12663,Margaret Montfort,Laura E. Richards
12664,Janice Day· the Young Homemaker,Long· Helen Beecher
12665,Forests of Maine,Jacob S. Abbott
12666,Labrador Days,Wilfred Thomason Grenfell
12667,The Wonders of a Toy Shop,Anonymous
12668,Ridan The Devil And Other Stories,Louis Becke
12669,Rodman The Boatsteerer And Other Stories,Louis Becke
12670,The Trader's Wife,Louis Becke
12671,Tessa,Louis Becke
12672,The Blonde Lady,Maurice Leblanc
12673,The Boys' and Girls' Plutarch,Plutarch
12674,The Re-echo Club,Carolyn Wells
12675,Friendly Visiting among the Poor,Mary Ellen Richmond
12676,The Defence of Duffer's Drift,Ernest Dunlop Swinton
12677,A Little Present for a Good Child,Unknown
12678,Lippincott's Magazine· Vol. 26· August· 1880,Various
12679,The Wonders of the Jungle,Prince Sarath Ghosh
12680,The Eugenic Marriage· Vol 2 (of 4),W. Grant Hague
12681,Odysseus· the Hero of Ithaca,Homer
12682,Journeys Through Bookland· Vol. 10,Charles Herbert Sylvester
12683,The Story of Wool,Sara Ware Bassett
12684,Turned Adrift,Harry Collingwood
12685,Samuel Richardson's Introduction to Pamela,Samuel Richardson
12686,Letters of Lt.-Col. George Brenton Laurie,George Brenton Laurie
12687,The Great Potlatch Riots,Allen Kim Lang
12688,The Premiere,Richard Sabia
12689,A Lieutenant at Eighteen,Oliver Optic
12690,The Cost of Living Among Wage-Earners,National Industrial Conference Board
12691,The Ramayana,Valmiki & Griffith· Ralph T. H. (Ralph Thomas Hotchkin)
12692,Cross Roads,Margaret E. Sangster
12693,The Stars· My Brothers,Edmond Hamilton
12694,The Bag of Diamonds,George Manville Fenn
12695,The Tale of Master Meadow Mouse,Arthur Scott Bailey
12696,Lucy Maud Montgomery Short Stories· 1896 to 1901,Lucy Maud Montgomery
12697,Lucy Maud Montgomery Short Stories· 1902 to 1903,Lucy Maud Montgomery
